Trees;Instances;Features;Max;Avg
9;65;6;75.5556;74
9;65;7;78.1481;77
9;65;8;76.2963;74.3333
9;65;9;74.8148;74
9;70;2;75.9259;74
9;70;3;77.037;75.3333
9;70;4;79.6296;77.3333
9;70;5;78.1481;74.6667
9;70;6;78.1481;76.6667
9;70;7;79.6296;76
9;70;8;76.6667;75
9;70;9;76.2963;73.3333
9;75;2;77.4074;75.3333
9;75;3;76.6667;75.3333
9;75;4;78.1481;75.6667
9;75;5;75.9259;73.3333
9;75;6;76.6667;74.3333
9;75;7;78.1481;77
9;75;8;79.2593;75.3333
9;75;9;77.4074;76.3333
9;80;2;76.6667;75
9;80;3;77.7778;76.3333
9;80;4;79.2593;77
9;80;5;79.6296;77
9;80;6;78.8889;76.3333
9;80;7;78.8889;76
9;80;8;77.4074;74
9;80;9;77.037;74.6667
9;85;2;77.4074;74.3333
9;85;3;75.5556;75
9;85;4;78.5185;76
9;85;5;78.1481;74
9;85;6;78.5185;75
9;85;7;77.7778;75
9;85;8;76.6667;75.6667
9;85;9;77.7778;76.3333
9;90;2;78.1481;77
9;90;3;78.8889;75.3333
9;90;4;79.6296;77
9;90;5;78.5185;74
9;90;6;77.4074;75.6667
9;90;7;77.037;74
9;90;8;78.1481;76
9;90;9;77.7778;74
9;95;2;78.8889;76
9;95;3;77.037;75.6667
9;95;4;77.7778;75.6667
9;95;5;79.2593;74.6667
9;95;6;77.4074;76
9;95;7;77.4074;76.3333
9;95;8;77.7778;75.6667
9;95;9;79.2593;76
9;100;2;79.2593;78.3333
9;100;3;77.7778;74.6667
9;100;4;78.5185;77.3333
9;100;5;78.1481;77.3333
9;100;6;78.1481;77
9;100;7;78.8889;74.6667
9;100;8;77.7778;77
9;100;9;77.7778;75.6667
9;105;2;77.037;75.3333
9;105;3;76.2963;74
9;105;4;78.5185;75
9;105;5;75.5556;72.3333
9;105;6;77.4074;75.6667
9;105;7;78.1481;77
9;105;8;75.9259;75
9;105;9;77.4074;75.6667
9;110;2;78.1481;76
9;110;3;77.7778;76.3333
9;110;4;78.1481;77
9;110;5;77.4074;75.3333
9;110;6;77.037;74.6667
9;110;7;76.6667;75.3333
9;110;8;79.6296;74
9;110;9;77.037;76
9;115;2;77.4074;76
9;115;3;77.037;76.6667
9;115;4;77.4074;75
9;115;5;77.037;76.3333
9;115;6;78.1481;74.6667
9;115;7;75.5556;74
9;115;8;77.7778;75.6667
9;115;9;78.1481;74.3333
9;120;2;78.1481;77.3333
9;120;3;78.1481;77.3333
9;120;4;77.037;75.3333
9;120;5;77.4074;71.6667
9;120;6;78.1481;75.3333
9;120;7;76.6667;73.6667
9;120;8;76.6667;75.3333
9;120;9;70;69
9;125;2;76.2963;73.3333
9;125;3;77.7778;75.3333
9;125;4;76.6667;72.6667
9;125;5;78.5185;76
9;125;6;78.1481;76
9;125;7;77.7778;73.6667
9;125;8;78.1481;76.6667
9;125;9;79.2593;76.6667
9;130;2;77.7778;75.6667
9;130;3;78.5185;77.6667
9;130;4;76.6667;75.6667
9;130;5;78.1481;76
9;130;6;75.9259;71.3333
9;130;7;77.4074;75.3333
9;130;8;77.4074;76
9;130;9;78.8889;74
9;135;2;80;78
9;135;3;73.3333;70.6667
9;135;4;76.6667;74.3333
9;135;5;75.9259;74
9;135;6;78.1481;77
9;135;7;75.5556;73.3333
9;135;8;77.7778;76.3333
9;135;9;78.5185;74
9;140;2;75.1852;71.3333
9;140;3;78.1481;74.6667
9;140;4;75.5556;74.6667
9;140;5;77.037;76.3333
9;140;6;77.7778;75.6667
9;140;7;80;76.6667
9;140;8;77.7778;75
9;140;9;76.2963;74.3333
9;145;2;79.6296;75.6667
9;145;3;76.6667;74
9;145;4;79.2593;74.6667
9;145;5;76.6667;75.3333
9;145;6;78.1481;74.3333
9;145;7;76.6667;75.6667
9;145;8;78.5185;75.6667
9;145;9;77.037;75
9;150;2;79.2593;77
9;150;3;77.037;73.6667
9;150;4;78.5185;76.3333
9;150;5;77.037;76.6667
9;150;6;77.4074;76.3333
9;150;7;77.7778;75.6667
9;150;8;78.5185;73.6667
9;150;9;77.037;73.3333
9;155;2;79.2593;77
9;155;3;79.2593;76.6667
9;155;4;76.6667;74.3333
9;155;5;77.037;74.3333
9;155;6;77.7778;76.3333
9;155;7;76.2963;75.3333
9;155;8;77.4074;76
9;155;9;78.5185;76.6667
9;160;2;78.1481;76
9;160;3;77.4074;76
9;160;4;78.5185;76.3333
9;160;5;78.8889;76
9;160;6;78.8889;77.3333
9;160;7;77.037;75.6667
9;160;8;74.4444;73.3333
9;160;9;77.4074;75.6667
9;165;2;77.4074;76.3333
9;165;3;75.1852;74
9;165;4;76.2963;75
9;165;5;78.1481;74.6667
9;165;6;78.8889;77.6667
9;165;7;77.7778;73.6667
9;165;8;78.8889;77.3333
9;165;9;76.2963;75.3333
9;170;2;78.1481;74
9;170;3;76.6667;75
9;170;4;75.9259;75
9;170;5;76.6667;74.3333
9;170;6;72.5926;71.6667
9;170;7;78.1481;75.3333
9;170;8;77.7778;74.3333
9;170;9;78.1481;74.6667
9;175;2;75.5556;73.6667
9;175;3;78.5185;76.6667
9;175;4;78.1481;77
9;175;5;77.7778;73.6667
9;175;6;77.7778;76
9;175;7;76.6667;74.6667
9;175;8;78.1481;76.6667
9;175;9;76.2963;73.6667
9;180;2;76.6667;76
9;180;3;79.2593;76
9;180;4;77.037;74
9;180;5;80;78
9;180;6;77.037;74.6667
9;180;7;77.7778;76.3333
9;180;8;76.6667;74.6667
9;180;9;77.4074;74.6667
9;185;2;75.9259;73.6667
9;185;3;76.6667;75
9;185;4;77.7778;74.3333
9;185;5;77.7778;76.3333
9;185;6;75.1852;74
9;185;7;77.037;76.6667
9;185;8;79.6296;78.3333
9;185;9;77.7778;75.3333
9;190;2;77.037;73.3333
9;190;3;75.5556;73.6667
9;190;4;77.7778;76.3333
9;190;5;77.4074;76.6667
9;190;6;77.037;75.6667
9;190;7;78.5185;76.6667
9;190;8;78.1481;74.6667
9;190;9;79.6296;77
9;195;2;77.037;76
9;195;3;78.1481;73.3333
9;195;4;78.1481;76
9;195;5;77.4074;74.6667
9;195;6;78.5185;76.6667
9;195;7;78.5185;77.6667
9;195;8;75.5556;73.3333
9;195;9;76.6667;75.3333
9;200;2;77.4074;75
9;200;3;76.6667;75.6667
9;200;4;76.2963;74.3333
9;200;5;77.037;74.6667
9;200;6;75.5556;72
9;200;7;78.5185;75.3333
9;200;8;76.6667;73.6667
9;200;9;78.5185;76
9;205;2;77.037;72.3333
9;205;3;80;74
9;205;4;76.6667;75.3333
9;205;5;77.7778;76.3333
9;205;6;78.1481;76.3333
9;205;7;80;77
9;205;8;77.4074;75.3333
9;205;9;75.5556;71
9;210;2;77.4074;75.6667
9;210;3;78.5185;75.6667
9;210;4;76.6667;74.3333
9;210;5;79.2593;78
9;210;6;76.6667;74.3333
9;210;7;78.5185;77
9;210;8;77.4074;76.6667
9;210;9;76.6667;73.6667
9;215;2;78.8889;76.6667
9;215;3;77.7778;74.3333
9;215;4;79.2593;77
9;215;5;78.1481;77.3333
9;215;6;78.8889;77.3333
9;215;7;75.5556;73
9;215;8;78.8889;77
9;215;9;77.7778;76
9;220;2;77.037;74.6667
9;220;3;76.6667;74.6667
9;220;4;78.5185;75.6667
9;220;5;77.037;76
9;220;6;77.7778;76.3333
9;220;7;78.1481;77.3333
9;220;8;79.6296;76.6667
9;220;9;77.037;73
9;225;2;77.7778;76
9;225;3;78.8889;73.6667
9;225;4;79.6296;75.3333
9;225;5;77.4074;75.6667
9;225;6;76.2963;73.3333
9;225;7;79.2593;75.6667
9;225;8;78.1481;76.3333
9;225;9;76.6667;74.3333
9;230;2;76.6667;74
9;230;3;78.8889;77.6667
9;230;4;76.6667;73.3333
9;230;5;79.6296;76
9;230;6;77.4074;72.3333
9;230;7;77.7778;74.3333
9;230;8;76.2963;73.6667
9;230;9;76.6667;74.3333
9;235;2;74.8148;70.6667
9;235;3;77.037;75.3333
9;235;4;80;77.3333
9;235;5;81.4815;76.3333
9;235;6;78.1481;76.3333
9;235;7;78.1481;74.6667
9;235;8;79.2593;77
9;235;9;78.8889;77
9;240;2;77.037;75.3333
9;240;3;79.2593;77.3333
9;240;4;77.037;75.6667
9;240;5;77.7778;76
9;240;6;77.4074;74.6667
9;240;7;76.6667;75.3333
9;240;8;78.5185;77.3333
9;240;9;77.7778;75.3333
9;245;2;77.7778;75
9;245;3;78.5185;76
9;245;4;79.6296;76.3333
9;245;5;76.2963;74.3333
9;245;6;77.7778;75.3333
9;245;7;76.6667;73.6667
9;245;8;77.4074;76.3333
9;245;9;77.4074;73.6667
9;250;2;78.1481;76.6667
9;250;3;77.7778;77
9;250;4;78.1481;76
9;250;5;78.1481;76.6667
9;250;6;78.1481;76.6667
9;250;7;80;78
9;250;8;76.2963;73.6667
9;250;9;77.4074;75
9;255;2;77.7778;76
9;255;3;78.5185;75
9;255;4;78.5185;76.6667
9;255;5;77.037;75
9;255;6;78.5185;77.3333
9;255;7;76.6667;75
9;255;8;79.2593;74.6667
9;255;9;76.2963;74.3333
9;260;2;77.037;75
9;260;3;74.4444;71.3333
9;260;4;77.037;76.3333
9;260;5;77.037;75
9;260;6;77.7778;76.6667
9;260;7;77.7778;76
9;260;8;78.1481;76.6667
9;260;9;75.9259;72.6667
9;265;2;78.5185;77.3333
9;265;3;77.4074;77
9;265;4;76.6667;75
9;265;5;77.4074;75
9;265;6;77.7778;75
9;265;7;77.7778;75.6667
9;265;8;77.037;76.6667
9;265;9;77.7778;76.3333
9;270;2;76.6667;74.6667
9;270;3;78.1481;76
9;270;4;76.2963;75.3333
9;270;5;77.4074;74
9;270;6;77.4074;75
9;270;7;77.7778;75.3333
9;270;8;78.1481;75.3333
9;270;9;76.6667;75.3333
9;275;2;78.5185;77
9;275;3;77.7778;74.3333
9;275;4;76.2963;73.6667
9;275;5;78.8889;75
9;275;6;77.7778;75.6667
9;275;7;77.037;72
9;275;8;77.7778;75.6667
9;275;9;79.2593;77
9;280;2;78.1481;74
9;280;3;78.5185;77.3333
9;280;4;79.6296;75.3333
9;280;5;77.7778;74.6667
9;280;6;78.5185;74.6667
9;280;7;78.8889;76.6667
9;280;8;78.1481;77
9;280;9;77.037;75.3333
9;285;2;75.1852;72.3333
9;285;3;78.8889;77.6667
9;285;4;78.8889;76.6667
9;285;5;76.6667;75.6667
9;285;6;78.5185;76.3333
9;285;7;78.1481;76.6667
9;285;8;76.6667;75.6667
